hip,ra_deg,dec_deg,hp_mag
38235,117.49637261603993,-23.798242562277842,6.804
38236,117.49881969013505,-34.49590619718531,11.0409
38237,117.49997445219367,-35.107756705494715,8.2197
38238,117.50429440499992,64.19501345776104,9.5985
38239,117.50617493269763,-15.411814578403336,8.8283
38240,117.51015400999327,-61.22263717742763,8.2189
38241,117.513043464802,-28.255180553268023,11.0204
38242,117.51688571977613,-0.8820265392566752,9.694
38243,117.51727164122865,8.900112876839852,8.84
38244,117.52250385170672,-31.305647600626774,9.2901
38245,117.52290779268186,79.02224770048609,10.7907
38246,117.52364135627654,-19.52356218235819,6.2814
38247,117.5284488331411,22.731761943865536,7.9663
38248,117.53017630089343,43.6471862102541,9.1048
38249,117.53270216241494,60.34208810724853,6.8203
38250,117.53414813027292,-39.08116283048559,9.3952
38251,117.54207538525031,74.49864217391944,9.1461
38252,117.5436615501512,19.409123265018227,8.2478
38253,117.54406907211256,-9.183441652447636,5.7758
38254,117.5455725821219,46.55736775003872,8.7639
38255,117.5461508225879,-2.6920170704932787,8.6442
38257,117.55633476924422,39.770784389641065,6.9026
38258,117.56648129029733,-64.14390384626621,8.9199
38259,117.56811482734872,-80.16942418177874,8.8064
38260,117.57390065256679,6.730447104222468,9.2446
38261,117.57549508524865,28.73134604986436,7.8304
38262,117.58628523271138,-35.790598879049185,7.334
38263,117.59028131539434,10.506102868010359,8.1
38264,117.5903345718214,-32.16684637345573,8.9789
38265,117.59470844568577,5.765208214153446,7.6247
38266,117.59515417820249,45.791857890811116,7.1277
38267,117.59951934883794,-50.50936442465952,6.0624
38268,117.60840525387981,-36.241926099457544,7.2429
38269,117.60910855384375,50.58967301390699,8.6877
38270,117.61307448748754,17.475546797343824,8.271
38271,117.61307139924502,-29.251077733134714,9.376
38272,117.61596664092751,33.96301908208239,10.7242
38273,117.62052336281302,9.765566342582204,8.0111
38274,117.62765959798799,-3.597710450807479,7.3889
38275,117.63056602380661,-55.64161265791672,8.6323
38276,117.6317823043437,14.841645317295214,7.3885
38277,117.63174957699445,51.36916047648486,8.4518
38278,117.6376352630266,45.340692215853096,8.2248
38279,117.64110094148992,59.05306702000709,8.3103
38280,117.64273424935818,-1.6097703552436238,7.9778
38281,117.64904162659798,16.879452055442727,8.1843
38282,117.65381303576933,-5.8029257164097,7.8017
38283,117.65498283224049,-7.0344332142322274,9.1199
38284,117.65990021386932,15.968326445084156,8.144
38285,117.66315649344723,69.73891937061023,10.1385
38286,117.6646351600066,-70.49866426028352,9.1616
38287,117.66569022167928,24.16104203938307,7.1368
38288,117.6669833072088,15.95476477471568,8.9857
38289,117.66924945842095,38.526657330223024,8.9273
38290,117.66942704668956,-48.543053233760425,7.9256
38291,117.6741884290995,-6.06064261967367,10.305
38292,117.67715228820751,-44.57997832276794,6.6142
38293,117.69085769649803,49.205277521057106,10.9724
38294,117.69080157528201,-46.32675580702563,8.557
38295,117.69379568656161,38.58811514391487,9.1072
38296,117.69498205870178,2.469235140060554,8.3315
38297,117.69564026115765,-49.37514989881117,9.666
38298,117.69709465722482,-5.096009065244783,8.4431
38299,117.69719537747562,-70.77824250573056,7.9355
38300,117.6973390867498,3.2773249766277246,6.3421
38301,117.70244110975767,5.859242150622721,6.9779
38302,117.71021779142647,-66.69574966269928,8.8105
38303,117.71294840514568,4.459396266410189,6.6548
38304,117.71372765066536,42.78725762756116,10.4254
38305,117.71948043340738,-2.4950831340413178,8.2522
38306,117.72258028977764,0.0795429056387872,6.5394
38307,117.73016402217935,-11.128520935408641,6.3324
38308,117.73293519558086,20.428199406650315,8.4935
38309,117.73610344592312,-62.82902504767981,8.4554
38310,117.73680544527286,-59.64624448999851,7.3184
38311,117.73682717756205,-70.08851168352356,8.63
38312,117.74012607374074,25.11065698344371,8.6951
38313,117.74683251035529,-3.120982773752134,8.2913
38314,117.74671908763017,-59.18065856168644,9.224
38315,117.75016202539857,-1.8296680275948156,9.602
38316,117.75034177371808,-24.52848628479819,6.4431
38317,117.7508542328996,31.613634646272036,6.8941
38318,117.75561017794007,30.261904697722674,8.2196
38319,117.75987196980054,33.23363640626614,6.1068
38320,117.76031552507764,53.74162223134775,9.2704
38321,117.76035246939628,22.24840006298488,8.368
38322,117.7608178715541,7.438017483042895,7.461
38323,117.76324126530355,0.6746649141727818,8.0714
38324,117.76447303861941,-50.30540030752046,10.1734
38325,117.77396076134053,54.12911101561423,6.135
38326,117.77388647163282,-47.40177456228688,8.4666
38327,117.77489118750405,36.80128676386195,8.6026
38328,117.77531830462202,37.21176797202446,7.4773
38329,117.77575407913226,31.616051399440636,7.7883
38330,117.77595177821946,47.13421308099824,8.5596
38331,117.77629968392226,-18.247334543673524,6.7556
38332,117.77844659115806,18.670052445844107,9.076
38333,117.78231759142481,56.37538611558186,8.6018
38334,117.78356626126603,49.67378649096387,9.119
38335,117.78453855345563,-69.46617971449315,11.0136
38336,117.787657454943,-53.33419974691539,12.1961
38337,117.79041481433208,-42.95636263721064,9.0279
38338,117.79489536720831,-48.61429416429426,9.5142
38339,117.80008419905174,-21.21962038834855,10.3328
38340,117.80466703062399,32.9798621974778,9.293
38341,117.80539193682637,27.83142564905445,8.8464
38342,117.8062122863383,26.35761319959213,8.6976
38343,117.80703526572647,-23.032623921283253,8.4078
38344,117.80775055196752,-62.930298093896184,7.237
38345,117.80823868909063,-47.21643411169261,6.495
38346,117.8092475589059,-45.7076160437029,9.522
38347,117.80953169440608,-33.75033067410675,9.3084
38348,117.81317777436074,34.99800889156154,9.2485
38349,117.81393579179411,37.082153883598735,6.6172
38350,117.823931762457,-11.17185431214176,7.9099
38351,117.82437461872559,-5.197205352305337,9.1462
38352,117.82866024563033,20.836876072777905,9.0354
38353,117.82920237829609,38.82149896506756,8.5914
38354,117.83039838185681,54.73232054688003,7.1982
38355,117.83476252116823,-43.09524663845167,6.2882
38356,117.83535313179303,-9.404699692762229,6.8618
38357,117.83919080883439,-43.774244236552924,8.3723
38358,117.83923731008905,62.82929566137602,9.1492
38359,117.8449761527679,-46.70324419123689,8.8257
38360,117.85079047690668,14.170500203179058,8.1228
38361,117.85229511564289,4.910909715290698,10.4006
38362,117.85467011737695,11.165697685827427,8.245
38363,117.86080897054049,29.167994996834786,7.1688
38364,117.87599438038205,30.530325741754723,8.2253
38365,117.87780378682865,-37.63452664587175,8.5232
38366,117.88213083858199,-6.983231115890103,7.6255
38367,117.88815804518957,-32.71610832440544,7.9763
38368,117.90294959811318,8.993900716476961,9.4929
38369,117.91463688862108,-40.07005600810684,8.4018
38370,117.91817872463452,-42.888222221948524,5.981
38371,117.91988690662744,63.94094213024888,8.2035
38372,117.9203536265882,-12.819393266017805,6.4568
38373,117.92498654040132,1.766877920871528,5.0892
38374,117.92517926048528,9.386510769403655,8.7215
38375,117.92939124512463,-21.173742202379625,5.78
38376,117.93591235281075,-25.20689350145776,8.4163
38377,117.93621312127573,-58.65238874156713,9.2824
38378,117.93741270582265,-54.81985538297209,8.9369
38379,117.93957562722886,-18.357554027922806,7.6293
38380,117.9417041539786,-27.366771126663718,8.6649
38381,117.94230453926339,-25.816672916306793,8.9044
38382,117.94309861293083,-13.897189881098035,5.277
38383,117.94904840148111,-18.289726310106964,8.7263
38384,117.94921250232322,-38.38243480045543,11.1933
38385,117.94974502648674,24.820812657840417,7.9147
38386,117.95186114870025,-26.896372077852803,8.5227
38387,117.95227191933229,-55.70254666786268,7.6624
38388,117.95482487029837,-20.72057233824297,6.8784
38389,117.95684978336047,75.32089336713135,9.9417
38390,117.96027124094113,21.653901134593937,10.4668
38391,117.97389344430066,29.179822335416553,8.2112
38392,117.98303279149363,-11.03255460710204,7.8503
38393,117.98607114657416,-9.655709460403148,7.3773
38394,117.98667877977505,19.325177310504152,6.2017
38395,117.9885546435963,-31.636455486497166,7.7296
38396,117.99108737488179,-24.512025654251165,9.6992
38397,117.99505469508345,5.349655074726459,7.5052
38399,118.00006328586369,78.2258983535581,8.247
38400,118.00406891402352,-41.78681963684692,8.0033
38401,118.00936694016355,-33.95091391626577,8.7404
38402,118.01486577082203,-48.86829080675782,8.3895
38403,118.01622148063856,45.933097636674724,6.5704
38404,118.0163685990116,59.50070493652472,7.3096
38405,118.01889450064016,33.85485723251487,8.2464
38406,118.02983735281443,3.2775337108820684,6.2747
38407,118.03049253578276,-64.29421888837086,7.4401
38408,118.032512830805,-42.32379857015082,8.4076
38409,118.03526085671159,36.169263935653724,7.0126
38410,118.03535236380105,-3.054151131603975,7.0139
38411,118.04180700265336,-65.29154772360982,9.4451
38412,118.04307065534094,71.22647484304233,8.6267
38413,118.04605626965645,-43.6555738998452,9.7697
38414,118.05435646286264,-40.575798789299206,3.8645
38415,118.055157257325,41.146712706464925,8.3885
38416,118.05551691439216,-59.61369088446243,7.4872
38417,118.05670034725885,70.43640215135717,9.0451
38418,118.05854020068269,-36.062310253540915,9.2495
38419,118.05898052447782,49.62690217391796,8.4778
38420,118.0602968262572,-42.32253928340163,7.497
38421,118.0637748462314,-23.97447289798587,11.5696
38422,118.06471858220449,36.26998710854453,7.179
38423,118.06584620898195,-34.70602131419316,5.1107
38424,118.0745845143662,-30.834480198223847,9.7621
38425,118.07575372069083,-48.68534080483976,8.7353
38426,118.07660359471794,67.8908126501652,9.0107
38427,118.07868091622954,-14.84617883439003,5.785
38428,118.0820961113815,-6.804372319108179,8.3318
38429,118.0841099720877,-29.632112726526415,9.8679
38430,118.08452320070873,-26.429639620885624,9.2537
38431,118.09022624498452,-51.81453551337935,9.5459
38432,118.09034943091049,-38.54560468354459,11.3921
38433,118.09281490268042,-59.49313882257521,7.8892
38434,118.09432552309599,3.843156872742194,7.9723
38435,118.10630798427123,-23.29632618804701,10.2053
38436,118.11811340721734,-13.862583224542558,6.7736
38437,118.11752489934763,57.01765148111052,7.46
38438,118.12394423827018,-54.36718441037639,5.6423
38439,118.12529770782174,-21.999753350907998,9.0687
38440,118.12528238693031,-24.926845528021524,8.3516
38441,118.15214327861959,-17.383532124572774,12.2948
38442,118.12958040691215,29.934197017726795,8.6711
38443,118.13152512307164,50.16935613721352,9.3943
38444,118.13949088654242,12.024789228747874,10.5444
38445,118.13971004862864,12.019347052156183,10.2973
38446,118.14153066212971,-29.76640452260568,9.8398
38447,118.14970428895897,32.699034835282426,8.7521
38448,118.14959731773862,-40.77762474253839,9.8278
38449,118.15188432461451,55.20954587788749,6.3704
38451,118.15340543015776,-44.36858428947686,9.7445
38453,118.15804198225288,-15.427954461447072,7.6621
38454,118.15892825055913,71.78422357090423,7.6358
38455,118.1610554480468,-38.86282213656519,4.4288
38456,118.16148146508577,31.36782040835116,10.5535
38457,118.16182516527836,-19.787321418315518,8.2401
38458,118.1669110022285,39.53833255309709,7.4874
38459,118.17374847429079,-37.979601914226876,8.6107
38460,118.17545099546072,3.3839030505283643,7.1754
38461,118.1762731956263,-38.61210521338294,11.0512
38462,118.17612569337153,-4.707812689560477,8.1753
38463,118.18678314380888,62.789129136968164,9.9345
38464,118.18739800200758,-22.22407291671636,7.6915
38465,118.18998762227255,18.82705970375082,8.4855
38466,118.19062235637715,-48.031047233185525,8.9368
38467,118.19164531522456,-28.737957111924324,9.8274
38468,118.19224849081382,12.035674120511587,9.0311
38469,118.19247754215158,33.57540692281389,8.2823
38470,118.19292530293889,-25.101983863467808,8.2781
38471,118.19397430271812,-41.312672046038834,8.8098
38472,118.1941838792204,8.010436898381522,9.8528
38473,118.1966191618441,1.5973588231643627,9.3771
38474,118.19946285451374,-5.428187254166746,5.8573
38475,118.20458527481912,-36.91211671745321,8.3191
38476,118.20710626619937,-39.354129675827586,9.3492
38477,118.20932828247258,-50.52170374113828,7.1137
38478,118.21208575072363,-76.6137750611851,8.9259
38479,118.21548142520352,-7.971397353308785,9.3128
38480,118.21580861275243,30.166254114997813,9.9079
38481,118.21722199077104,-50.84101832855105,9.5882
38482,118.21785007283562,62.88521058968453,8.2721
38483,118.21830703532514,-26.329066419697696,10.3506
38484,118.22173251506953,40.18753797305168,9.0955
38485,118.22033059047723,83.78099840641134,10.0961
38486,118.224064951769,-65.03112599545702,8.4974
38487,118.22573744995044,-28.78709610383774,9.5721
38488,118.23067211771595,44.65149825510012,10.2327
38489,118.23110702133033,64.90367596289393,7.5641
38490,118.24106122336994,-1.4373205956030983,8.4033
38491,118.24585302410922,6.698340451603216,8.5256
38492,118.24857947242525,22.55652986679439,11.0669
38493,118.25026532052333,-14.0579504422812,7.7087
38494,118.2516605185911,-33.29703957210064,7.7504
38495,118.25421337788393,22.334537128428675,7.2148
38496,118.25753223591224,-1.080899937845154,8.8493
38497,118.26464290571037,-36.36377388248014,5.609
38498,118.26461373069945,-22.36512658307684,9.6969
38499,118.26485708306379,-43.980401676238785,8.7554
38500,118.2651765528712,-49.61307933792731,4.5444
38501,118.26953106649165,20.178650899110938,8.5835
38502,118.27196957486773,-11.624801971786306,7.532
38503,118.27248817042727,15.377394350855239,7.9963
38504,118.27337084628813,-52.674773011997104,7.8852
38505,118.27382164948135,7.483458891825434,8.7099
38506,118.27946184028703,17.690318749152734,9.5909
38507,118.28902731911053,37.724830695849654,9.5506
38508,118.29834007198019,-52.76654867542392,9.4722
38509,118.29914738670224,-49.771534070571015,8.5499
38510,118.29952930890933,-45.21875922827678,8.4397
38511,118.30380260003278,68.0451895562373,9.4624
38512,118.30677293929345,-34.93854097175134,6.788
38513,118.30856318603136,32.20130915457928,8.449
38514,118.30982687309643,17.68096487510212,10.1609
38515,118.31435961096864,1.9740808996715273,8.6701
38516,118.31660419604937,-34.038899526903144,7.4693
38517,118.31662985309944,15.59905838906346,8.5015
38518,118.3256783807523,-48.1029483543388,4.1865
38519,118.32626581719092,15.718960670974381,8.4292
38520,118.3295301353667,-15.862623071471875,8.6218
38521,118.32986964723777,-62.31598595836366,9.0813
38522,118.32983106425984,51.30352888297945,8.2751
38523,118.33229522968598,-3.041990514931935,9.2706
38524,118.33338498395315,14.917329369372531,8.0576
38525,118.33776840902397,28.052022736715735,6.9213
38526,118.33815274911295,-52.65378553358399,9.6021
38527,118.34532164288225,45.74134012752992,7.5286
38528,118.34656590094848,20.837311343085286,9.95
38529,118.35085172838845,20.836882449798164,10.0052
38530,118.35108432060538,39.4819598773469,7.6766
38531,118.35358500063181,-35.61828619956115,9.3666
38532,118.35662919988185,32.595436422665784,10.4802
38533,118.35819138649902,16.845994374072134,7.5906
38534,118.36492293012412,-75.76769369956656,12.1604
38535,118.36793315870648,-29.824124806549175,8.1676
38536,118.37185945513004,-61.05451375334321,7.8529
38537,118.37252916257845,-83.72184874173801,8.2538
38538,118.37431902543466,26.765857952945016,5.0049
38539,118.37841960416033,-62.95924047250026,10.3525
38540,118.38642937078974,-28.735318721491836,10.4497
38541,118.38600883695686,30.60952957097036,8.404
38542,118.38844164440287,-63.76989336700901,9.0908
38543,118.3887175350404,-29.734311999125655,9.111
38544,118.39017321453301,-36.936139348112775,7.6473
38545,118.39689794568996,-27.280709290578425,8.0233
38546,118.40078721758076,39.07944034746608,10.3802
38547,118.40422023172016,10.68711862743741,8.1307
38548,118.40918926549422,-26.234065370577287,9.4157
38549,118.4098362437069,-57.349077668655944,9.1167
38550,118.40998969899317,-27.463757726645685,8.7192
38551,118.41065885640211,-23.313724549969443,6.9287
38552,118.41262610699168,-40.78741591516698,8.4027
38553,118.41701503245733,-23.18724061592218,7.2058
38554,118.41797830629122,-26.447556498153492,9.9504
38555,118.41943840901801,-19.531511845714913,8.9766
38556,118.42089829402086,-16.853445226101993,8.1901
38557,118.42192169977537,-9.220886936725844,8.7615
38558,118.42284478061995,-63.647677567465024,8.1056
38559,118.43070930817791,72.74107313272285,8.7837
38560,118.43114570148256,58.21383222902065,7.4637
38561,118.43107679184854,19.273381404432733,12.0544
38563,118.43356303333853,-27.981230947797503,8.5247
38564,118.43819882339977,26.564638933898205,7.7223
38565,118.44113517480405,-68.0094826545574,8.8551
38566,118.44138756271279,52.778959090235475,8.262
38567,118.45034863408779,41.02222863576495,8.6713
38568,118.45099067340429,-62.38018057944848,7.9659
38569,118.45326304693808,-30.460331905428195,11.1791
38570,118.45370860183787,-6.058982927098937,8.2129
38571,118.45535446894102,-26.262103094659484,7.1139
38572,118.46288180510696,5.408150742454104,8.7971
38573,118.4657471956883,0.33150546771554357,8.396
38574,118.47633537552821,-67.45518864447618,9.0466
38575,118.48142047336285,4.806029779432845,10.942
38576,118.48215733146485,-68.90002418889767,9.5781
38577,118.48901097812569,-40.98386999946552,8.6429
38578,118.490046754039,16.036229145886644,7.3023
38579,118.4904092300585,-21.03226062821943,8.5759
38580,118.49458876809791,-26.348818715696066,6.7419
38581,118.4995501528854,3.749929861383692,8.0996
38582,118.50309689914712,57.48445462388088,10.7915
38583,118.50788604136224,-55.668131717255875,9.2208
38584,118.50922260292926,-41.70293794527915,6.8265
38585,118.51702461506217,-52.35233058495536,9.9347
38586,118.51806356516167,29.211528708260968,8.3958
38587,118.52036392195417,-34.02224320262119,7.4522
38588,118.5207026717914,80.51533625499366,8.4574
38589,118.52119703123618,84.47741468351843,9.5635
38590,118.53002269549548,58.94416301247797,8.6572
38591,118.52993657420929,-18.331033198144066,6.9649
38592,118.53895945627121,-45.29421952887594,8.232
38593,118.5458805286054,-35.87729559820811,5.4164
38594,118.54615283252711,-25.303661437826793,9.8322
38595,118.54653229674526,36.74156992253765,7.3178
38596,118.54725182287395,-37.4879385452554,9.6617
38597,118.54763990437732,13.582468255151333,8.1116
38598,118.54931549080129,13.421281854546093,7.3629
38599,118.55247966741364,-3.5452012810360567,7.84
38600,118.55480937110441,-58.57449584551634,7.9291
38601,118.55543378050956,21.10529921956506,6.9268
38602,118.5559829834745,58.759466251318635,9.3952
38603,118.55946818833947,23.503922599776196,8.9399
38604,118.5598785464419,54.71525157266445,7.4052
38605,118.5594407894977,-64.94152701015307,8.9745
38606,118.56227187136626,-19.68044954884627,8.8809
38607,118.57852989257778,69.31045685607577,9.1225
38608,118.58559725822577,71.07932508335857,7.3558
38609,118.58976908998284,61.057833373405366,9.3441
38610,118.59190344944295,-40.85739374878229,8.5148
38611,118.59857851088863,-9.785574194945934,8.5607
38612,118.60214299019412,-50.17070933174533,7.4346
38613,118.60238165576366,48.44056162090537,9.1142
38614,118.60323421696283,-4.528311733140927,8.9592
38615,118.6063807120976,-28.10536215670977,6.6327
38616,118.61138920547502,50.74353910518641,9.5501
38617,118.6132435490015,5.510238786756578,8.3723
38618,118.61433650037318,-41.65817629935433,7.2819
38619,118.61719865947254,60.133227441226076,11.0257
38620,118.61824930364064,26.167183537326274,7.9861
38621,118.61992360663913,62.136534981052584,8.0434
38622,118.6202106584945,-32.48972128050039,8.8911
38623,118.62199155456122,47.38597324000429,6.4195
38624,118.63781918706574,-40.13074427645447,7.6474
38625,118.64302307624003,-1.412107312808625,7.5602
38626,118.64393925294318,1.5704608782944443,8.3219
38627,118.64535537542963,-8.349105639150396,8.9424
38628,118.65160966812974,-39.64320222155126,8.5794
38629,118.65189017107747,-31.629282364299335,9.0019
38630,118.65302801942198,25.21340313279925,9.7683
38631,118.65562448080303,-58.732204529815,8.4943
38632,118.66123506687946,41.81852379807425,7.7549
38633,118.66526601404426,-12.680637085931282,8.3342
38634,118.66617896499503,-71.30348216406581,9.3919
38635,118.66636473510094,-34.8466837993486,6.2721
38636,118.6682760707393,38.099437624171586,8.5001
38637,118.66944665789221,33.1490897513405,8.8097
38638,118.67505909462231,15.435426352487173,8.3222
38639,118.67807792330119,47.56459193309258,5.6016
38640,118.68273882610261,42.62245849314493,9.1188
38641,118.68988956856894,-69.14053800571496,9.0735
38642,118.691355423792,49.784926466288496,8.0768
38643,118.6912411129823,30.341833622216775,7.9679
38644,118.69296533206392,35.09787450133164,9.9455
38645,118.69502806034048,-66.21234701014194,9.3993
38646,118.70029948977965,-49.836843770657545,9.5093
38647,118.70241851115958,34.620208932472714,7.9187
38648,118.7054689556496,18.100261663466714,7.4421
38649,118.70575333179205,-50.56434913306932,8.2263
38650,118.70990604967706,-45.66411572998659,7.3101
38651,118.71332118180368,0.8201203689014034,8.5877
38652,118.71353983968704,-31.534765292628478,7.1654
38653,118.71675561114884,-0.7564177237569666,8.5179
38654,118.71936036895873,-38.41998176755354,7.4905
38655,118.72254102383728,-24.336321081804684,10.6234
38656,118.72246933535796,-57.302883479274286,5.779
38657,118.72503996207199,19.23744483262066,7.9016
38658,118.7259359076354,32.284816853675856,7.5972
38659,118.72861953881538,43.9944413767549,7.7089
38660,118.73090587533066,-18.069961168623365,8.9953
38661,118.73169647114428,17.957495707005904,8.0975
38662,118.73512082216179,65.53171750218944,10.6343
38663,118.74186868935452,30.858392735043086,10.2423
38664,118.74482990712707,39.713453590947545,7.816
38665,118.74689226298108,-35.325357269724094,9.1677
38666,118.75186006489588,51.758838916368255,9.1446
38667,118.75182411179424,-52.58335768745723,6.362
38668,118.75251183303571,-23.46537798137647,7.0103
38669,118.75831928168098,12.569506845159594,7.141
38670,118.76050306448047,-31.0990767776213,8.7665
38671,118.76500064566238,-54.6414973283848,7.9762
38672,118.76566784355565,10.384695133763154,9.0087
38673,118.77152546611504,51.86204222874853,10.3472
38674,118.77227063210505,-2.252765227825778,8.8138
38675,118.78118437143661,41.960478927581704,8.1769
38676,118.7830061251237,6.9960216194437965,8.0687
38677,118.7846914174527,28.38432221507335,7.4294
38678,118.78579923707917,21.671324632174837,8.7208
38679,118.7859060879784,27.079768774856674,8.3993
38680,118.79325558950386,-4.571440724369365,8.2724
38681,118.79505863611894,37.194620548427565,8.0182
38682,118.79598271391008,9.349982223327235,6.9767
38683,118.79943860625424,-24.227395811811775,10.7417
38684,118.80231180625033,54.162696907750636,9.7991
38685,118.80226666863523,7.165262156530126,8.4863
38686,118.80777758870319,-30.9177105570997,6.5913
38687,118.80781367931469,48.148186317267445,8.0176
38688,118.80928023927584,43.46992161124135,9.3147
38689,118.81067036093755,-42.54944479108591,8.7611
38690,118.81564520450365,-52.90241264477471,7.0817
38691,118.82148263030075,-11.151474541414053,7.3038
38692,118.82640209749592,-25.931974421607325,7.5943
38693,118.82758645282466,38.21008257542037,8.242
38694,118.83335319281858,-11.773742184472802,8.1245
38695,118.83513250179219,-73.10992656210553,8.5571
38696,118.83879151913386,40.35671788547371,8.4576
38697,118.8435997064661,78.73776295387873,8.9912
38698,118.84586176103001,-53.613749613762856,9.328
38699,118.84904167106342,63.339860266296135,7.9361
38700,118.85020042663787,-47.313085267803835,7.1697
38701,118.85115260227929,-53.62295944622377,7.968
38702,118.849528960209,-15.49836997752209,11.2818
38703,118.8540035485946,-24.280739758172395,11.487
38704,118.85731511859973,-46.665868761973066,7.9743
38705,118.8626694435727,47.47195764084356,9.329
38706,118.8647383712526,59.77670754717801,8.8181
38707,118.87161020932344,-19.047390348848634,6.8935
38708,118.87788713958602,8.721589764570941,7.8721
38709,118.87804782559968,62.04390451043207,7.2037
38710,118.87958017830444,-8.285016814722463,9.2035
38711,118.88082614378489,24.363186333702814,8.5705
38712,118.88099042797349,8.863057186673599,5.9457
38713,118.88372738433547,-10.662200744493372,7.4212
38714,118.88870658238079,-2.1899833716947397,8.0266
38715,118.89428726006031,-50.7089907929232,9.1416
38716,118.89767836806658,-27.92573395782308,10.7489
38717,118.89858308561382,3.272002708643397,9.0319
38718,118.899316465862,-15.5787303449655,7.1441
38719,118.90477587129459,35.96401980215246,8.6687
38720,118.9107107400239,40.30018667803118,8.1183
38721,118.91373198658468,-27.898432770986524,11.1566
38722,118.91626743941968,19.884066745769957,5.374
38723,118.92028731131032,35.4127477147222,6.3
38724,118.92183884664207,-13.732462412242816,7.3555
38725,118.92438501951743,81.07065448442945,10.6993
38726,118.92557767700463,-3.2943482746478834,8.7585
38727,118.93040410731304,-38.336764368983026,7.9821
38728,118.9336615958319,-3.198223603725021,10.3193
38729,118.93667948486,-48.04174184566547,9.5602
38730,118.93931472975417,13.331994604119314,8.1122
38731,118.94085386627926,49.27112977779816,9.0284
38732,118.944148281928,-43.84505801559133,5.9948
38733,118.94678636296327,-27.11337822701762,8.1054
38734,118.94856180447178,10.443469058444006,7.026
38735,118.95219582939446,35.972906079616884,9.2428
38736,118.9578823839449,-64.7101577487151,9.2455
38737,118.95892441082776,-45.98006906049423,6.7116
38738,118.96097758789787,38.0534307977185,8.7236
38739,118.96093192316161,-61.16922569080213,8.1877
38740,118.96731621425583,-62.346837117214335,9.0301
38741,118.97021960912772,-28.629671612335038,10.0302
38742,118.97053736006175,-43.30283406047305,9.7274
38743,118.9757627466125,-6.526713127040978,8.0753
38744,118.9779621253232,39.28677107866566,7.2737
38745,118.97963882901486,34.45452134105145,8.582
38746,118.98239741453362,-44.62047546101233,7.4129
38747,118.99256095243325,-9.797144453094605,8.508
38748,118.99422810491849,-12.608396246642119,6.7304
38749,118.99635912403464,27.693027114953228,8.3664
38750,119.00215576669588,6.5124820242438295,7.991
38751,119.00601360612205,14.337643869433812,9.051
38752,119.00625917010346,24.665703861210407,7.8655
38753,119.00828063395963,24.66078136879805,10.8174
38754,119.00813373331052,34.369597175693755,7.7384
38755,119.01171476536673,23.693076720480217,7.4299
38756,119.01247196347045,-68.9547235643255,9.0333
38757,119.01392767161097,-34.1563045951823,9.0367
38758,119.01905613662109,-49.00037775237944,8.6425
38759,119.02013432859997,-60.24272465487882,8.8828
38760,119.02252295527039,-26.72448055672165,7.9198
38761,119.02694985637869,23.62384997150896,6.785
38762,119.02809994883128,68.25520821580032,7.9025
38763,119.03205093400621,-1.8761941142384742,9.7859
38764,119.03757350803572,-9.863240583591576,7.8643
38765,119.03822484645723,-71.98618604279727,8.064
38766,119.03826199131107,-47.31642578936636,8.3507
38767,119.04025977482158,12.653198005342174,8.8341
38768,119.04137350737247,-34.7105016321567,9.3315
38769,119.04174869732546,50.54129138625506,8.9374
38770,119.04813639751858,-51.33844391687942,6.9332
38771,119.05021523736835,-22.55385886933378,8.9025
38772,119.0503823347797,-44.1425899221967,9.609
38773,119.05365809492265,-67.54349264203074,11.1927
38774,119.05421717567998,36.69148782490471,8.9623
38775,119.05894448428985,-54.36277061281287,8.1707
38776,119.06182042875378,-43.22395624424285,8.9618
38777,119.06278479693707,20.817554790010504,8.4666
38778,119.0646391805706,29.85206622215559,6.9507
38779,119.06573258457892,-61.09946543217994,6.7383
38780,119.06685862999284,53.75072628434053,9.1185
38781,119.06802128168032,5.824558528646621,8.429
38782,119.06866478203916,-69.64648909144331,8.5707
38783,119.0777258918452,-60.52646170302267,5.887
38784,119.07863108494743,80.2653253475953,6.6947
38785,119.08198293961513,22.57203602413924,7.7602
38786,119.08345675322198,10.864876434249787,7.8314
38787,119.08667792767578,-49.981956865914846,7.6314
38788,119.08953715323123,-30.046837924750708,12.2915
38789,119.09047774366604,-20.46324859288844,6.8581
38790,119.09051808562441,-7.99119518799271,8.0326
38791,119.09112832578326,59.67652008409609,7.8291
38792,119.09468063546518,-30.284534376309033,6.1194
38793,119.09505874177334,4.254116030838245,7.775
38794,119.09962934069667,4.485584580132526,6.3225
38795,119.10055439824562,-40.73618198328976,6.7223
38796,119.10154821073003,0.5377516299159864,8.5351
38797,119.10236823365598,31.695606377300166,7.6608
38798,119.1067871821101,-30.091648913800842,12.2508
38799,119.11100908464887,-40.58182041529785,8.9733
38800,119.11135076230043,56.50450882967291,6.7325
38801,119.1126339012826,-1.0245091623582148,8.6172
38802,119.11564062909285,11.749015159499901,7.9333
38803,119.118392407873,-41.919815763357015,8.8233
38804,119.12626880138689,-23.00430030845002,7.5765
38805,119.1297554443759,2.322047026581989,8.2744
38806,119.13072578850901,-33.123993569660186,9.2485
38807,119.1321657746876,6.4064236230633735,7.8301
38808,119.13371466868394,-15.524371529921526,7.3144
38809,119.13818106377305,-67.77289599932993,8.5469
38810,119.1387279749068,11.045819811918578,7.862
